,FinalURL,CustomParameter,Identifier
33,"https://www.overstock.com/Bedding-Bath/Down-Pillows/Goose-Down,/fill-type,/759/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492422545&ds_s_kwgid=58700002118792629"",""mkwid"":""28547349849309""}",Experiment-Bedding Geo Jan 24
34,"https://www.overstock.com/Home-Garden/Beds/Daybed,Wood,/bed-style,material,/2013/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017497954694&ds_s_kwgid=58700002117572453"",""mkwid"":""193266925276712""}",Experiment-Bedding Geo Jan 24
35,https://www.overstock.com/search?keywords=&taxonomy=cat4543&searchtype=guidedNav&additionalKeywords=sports&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498150174&ds_s_kwgid=58700002120326146"",""mkwid"":""254524405216723""}",Experiment-Bedding Geo Jan 24
36,"https://www.overstock.com/search?keywords=luxury+sheets&taxonomy=sto43&ralt=sto39,sto45,sto1&TID=AR:TRUE&searchtype=Header&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492370069&ds_s_kwgid=58700002120453814"",""mkwid"":""118137394465851""}",Experiment-Bedding Geo Jan 24
37,https://www.overstock.com/Bedding-Bath/Kids-Sheets/27922/subcat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498109650&ds_s_kwgid=58700002120301792"",""mkwid"":""171289431448755""}",Experiment-Bedding Geo Jan 24
38,https://www.overstock.com/search?keywords=&taxonomy=cat4550&searchtype=guidedNav&additionalKeywords=silk&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498184218&ds_s_kwgid=58700002120427096"",""mkwid"":""264936527590485""}",Experiment-Bedding Geo Jan 24
39,https://www.overstock.com/Bedding-Bath/Sheets/4549/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492417397&ds_s_kwgid=58700002117710498"",""mkwid"":""182279007504068""}",Experiment-Bedding Geo Jan 24
40,https://www.overstock.com/Bedding-Bath/Mattress-Pads-Toppers/456/dept.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492306967&ds_s_kwgid=58700002118789566"",""mkwid"":""156526716879908""}",Experiment-Bedding Geo Jan 24
41,https://www.overstock.com/Bedding-Bath/Sheets/4549/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492417400&ds_s_kwgid=58700002117710498"",""mkwid"":""186792912399945""}",Experiment-Bedding Geo Jan 24
42,https://www.overstock.com/Bedding-Bath/Blankets-Throws/452/dept.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498204276&ds_s_kwgid=58700002120427552"",""mkwid"":""151082158346194""}",Experiment-Bedding Geo Jan 24
43,https://www.overstock.com/search?keywords=coverlet&taxonomy=cat4541&sortOption=Relevance&additionalKeywords=coverlet&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498090297&ds_s_kwgid=58700002118626228"",""mkwid"":""140269047103390""}",Experiment-Bedding Geo Jan 24
44,https://www.overstock.com/Bedding-Bath/Pillows/4547/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017497957864&ds_s_kwgid=58700002118789413"",""mkwid"":""233287117507971""}",Experiment-Bedding Geo Jan 24
45,"https://www.overstock.com/Bedding-Bath/Quilts/Blue,blue,/color,k,/1984/subcat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498492144&ds_s_kwgid=58700002117710597"",""mkwid"":""13084289783653""}",Experiment-Bedding Geo Jan 24
46,"https://www.overstock.com/Bedding-Bath/Comforter-Sets/Faux-Fur,/material,/4538/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498096192&ds_s_kwgid=58700002118615935"",""mkwid"":""65031631795384""}",Experiment-Bedding Geo Jan 24
47,"https://www.overstock.com/Bedding-Bath/Fashion-Bedding/Clearance,set,/clearance,k,/454/dept.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492303580&ds_s_kwgid=58700002118789563"",""mkwid"":""249835904063449""}",Experiment-Bedding Geo Jan 24
48,"https://www.overstock.com/Bedding-Bath/Blankets/King,/size,/11250/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017497850689&ds_s_kwgid=58700002118764777"",""mkwid"":""92085951535896""}",Experiment-Bedding Geo Jan 24
49,https://www.overstock.com/Bedding-Bath/Heated-Electric-Blankets/27837/subcat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492303556&ds_s_kwgid=58700002118789560"",""mkwid"":""147552524139524""}",Experiment-Bedding Geo Jan 24
50,"https://www.overstock.com/Bedding-Bath/Fashion-Bedding/Brown,brown-set,/color,k,/454/dept.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498025604&ds_s_kwgid=58700002118792044"",""mkwid"":""246554155896509""}",Experiment-Bedding Geo Jan 24
51,"https://www.overstock.com/Bedding-Bath/Duvet-Covers/Full,/size,/4540/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017497706431&ds_s_kwgid=58700002118626183"",""mkwid"":""136356998876431""}",Experiment-Bedding Geo Jan 24
52,"https://www.overstock.com/Bedding-Bath/Pillowcases/King,/size,/4550/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492358876&ds_s_kwgid=58700002120453046"",""mkwid"":""275040252440091""}",Experiment-Bedding Geo Jan 24
