,FinalURL,CustomParameter,Identifier
32,"https://www.overstock.com/Crafts-Sewing/Sewing-Machines/Singer,/brand,/19182/subcat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677617&ds_s_kwgid=58700001682166202""}",Standard_Crafts
33,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677548&ds_s_kwgid=58700001682166181""}",Standard_Crafts
34,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?TID=COOP-86800-GPS0502-20170501-45","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677581&ds_s_kwgid=58700001682166193""}",Standard_Crafts
35,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677464&ds_s_kwgid=58700001682166157""}",Standard_Crafts
36,https://www.overstock.com/Crafts-Sewing/Die-Cut-Machines/19136/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677419&ds_s_kwgid=58700001682166145""}",Standard_Crafts
37,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Sizzix,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677266&ds_s_kwgid=58700001682156566""}",Standard_Crafts
38,https://www.overstock.com/Crafts-Sewing/Sewing-Machines/19182/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677476&ds_s_kwgid=58700001682166160""}",Standard_Crafts
39,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677557&ds_s_kwgid=58700001682166184""}",Standard_Crafts
40,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?TID=COOP-86800-GPS0502-20170501-45","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677584&ds_s_kwgid=58700001682166193""}",Standard_Crafts
41,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677161&ds_s_kwgid=58700001682156530""}",Standard_Crafts
42,https://www.overstock.com/search?keywords=paint+by+numbers+kit&,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677164&ds_s_kwgid=58700001682156533""}",Standard_Crafts
43,https://www.overstock.com/Crafts-Sewing/Sewing-Machines/19182/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677056&ds_s_kwgid=58700001682156500""}",Standard_Crafts
44,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677047&ds_s_kwgid=58700001682156497""}",Standard_Crafts
45,https://www.overstock.com/search?keywords=paint+by+numbers+kit&,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677488&ds_s_kwgid=58700001682166163""}",Standard_Crafts
46,https://www.overstock.com/Crafts-Sewing/Card-Making/3127/cat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677089&ds_s_kwgid=58700001682156509""}",Standard_Crafts
47,https://www.overstock.com/search?keywords=paint+by+numbers+kit&,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677032&ds_s_kwgid=58700001682156491""}",Standard_Crafts
48,https://www.overstock.com/Crafts-Sewing/Sewing-Machines/19182/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677134&ds_s_kwgid=58700001682156521""}",Standard_Crafts
49,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677431&ds_s_kwgid=58700001682166148""}",Standard_Crafts
50,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677623&ds_s_kwgid=58700001682166205""}",Standard_Crafts
51,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677545&ds_s_kwgid=58700001682166181""}",Standard_Crafts
52,"https://www.overstock.com/Crafts-Sewing/Sewing-Machines/Brother,/brand,/19182/subcat.html?TID=COOP-88488-GPS0501-20170501-45","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677044&ds_s_kwgid=58700001682156494""}",Standard_Crafts
53,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Brother,/brand,/3128/cat.html?TID=COOP-88488-GPS0501-20170501-45","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700020413508576&ds_s_kwgid=58700002392420411""}",Standard_Crafts
54,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677077&ds_s_kwgid=58700001682156506""}",Standard_Crafts
55,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677338&ds_s_kwgid=58700001682166130""}",Standard_Crafts
56,"https://www.overstock.com/Crafts-Sewing/Sewing-Machines/Embroidery,/type,/19182/subcat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677455&ds_s_kwgid=58700001682166154""}",Standard_Crafts
57,https://www.overstock.com/Crafts-Sewing/Sewing-Machines/19182/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677206&ds_s_kwgid=58700001682156545""}",Standard_Crafts
58,"https://www.overstock.com/Crafts-Sewing/Die-Cut-Machines/Silhouette,/brand,/19136/subcat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677608&ds_s_kwgid=58700001682166199""}",Standard_Crafts
59,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677359&ds_s_kwgid=58700001682166130""}",Standard_Crafts
60,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677080&ds_s_kwgid=58700001682156506""}",Standard_Crafts
61,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677560&ds_s_kwgid=58700001682166187""}",Standard_Crafts
62,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677446&ds_s_kwgid=58700001682166151""}",Standard_Crafts
63,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Sizzix,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677278&ds_s_kwgid=58700001682156569""}",Standard_Crafts
64,https://www.overstock.com/search?keywords=&additionalKeywords=needlepoint&taxonomy=sto34&sortOption=Top+Sellers&,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677290&ds_s_kwgid=58700001682166121""}",Standard_Crafts
65,"https://www.overstock.com/Crafts-Sewing/Sewing-Machines/Singer,/brand,/19182/subcat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677254&ds_s_kwgid=58700001682156563""}",Standard_Crafts
66,https://www.overstock.com/Crafts-Sewing/Die-Cut-Machines/19136/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677383&ds_s_kwgid=58700001682166136""}",Standard_Crafts
67,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677329&ds_s_kwgid=58700001682166127""}",Standard_Crafts
68,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677563&ds_s_kwgid=58700001682166187""}",Standard_Crafts
69,https://www.overstock.com/Crafts-Sewing/Cross-Stitch-Needlework/3152/cat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677410&ds_s_kwgid=58700001682166142""}",Standard_Crafts
70,"https://www.overstock.com/Crafts-Sewing/Sewing-Machines/Embroidery,/type,/19182/subcat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677458&ds_s_kwgid=58700001682166154""}",Standard_Crafts
71,https://www.overstock.com/search?keywords=&additionalKeywords=needlepoint&taxonomy=sto34&sortOption=Top+Sellers&,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677293&ds_s_kwgid=58700001682166121""}",Standard_Crafts
72,https://www.overstock.com/Crafts-Sewing/Sewing-Machines/19182/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677320&ds_s_kwgid=58700001682166124""}",Standard_Crafts
73,https://www.overstock.com/Crafts-Sewing/Cross-Stitch-Needlework/3152/cat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677119&ds_s_kwgid=58700001682156518""}",Standard_Crafts
74,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677071&ds_s_kwgid=58700001682156503""}",Standard_Crafts
75,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677182&ds_s_kwgid=58700001682156539""}",Standard_Crafts
76,https://www.overstock.com/Crafts-Sewing/Sewing-Machines/19182/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677200&ds_s_kwgid=58700001682156545""}",Standard_Crafts
77,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677221&ds_s_kwgid=58700001682156551""}",Standard_Crafts
78,https://www.overstock.com/Crafts-Sewing/Cross-Stitch-Needlework/3152/cat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677404&ds_s_kwgid=58700001682166142""}",Standard_Crafts
79,https://www.overstock.com/search?keywords=serger+sewing+machines&,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677524&ds_s_kwgid=58700001682166175""}",Standard_Crafts
80,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677212&ds_s_kwgid=58700001682156548""}",Standard_Crafts
81,https://www.overstock.com/search?keywords=&additionalKeywords=zentangle&taxonomy=sto34&sortOption=Top+Sellers&,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677287&ds_s_kwgid=58700001682156572""}",Standard_Crafts
82,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677350&ds_s_kwgid=58700001682166130""}",Standard_Crafts
83,https://www.overstock.com/search?keywords=serger+sewing+machines&,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677530&ds_s_kwgid=58700001682166175""}",Standard_Crafts
84,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Brother,/brand,/3128/cat.html?TID=COOP-88488-GPS0501-20170501-45","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700020413508570&ds_s_kwgid=58700002392420411""}",Standard_Crafts
85,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Brother,/brand,/3128/cat.html?TID=COOP-88488-GPS0501-20170501-45","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700020413508573&ds_s_kwgid=58700002392420411""}",Standard_Crafts
86,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677434&ds_s_kwgid=58700001682166151""}",Standard_Crafts
87,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677140&ds_s_kwgid=58700001682156524""}",Standard_Crafts
88,https://www.overstock.com/Crafts-Sewing/Cross-Stitch-Needlework/3152/cat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677401&ds_s_kwgid=58700001682166142""}",Standard_Crafts
89,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677251&ds_s_kwgid=58700001682156560""}",Standard_Crafts
90,"https://www.overstock.com/Crafts-Sewing/Sewing-Machines/Janome,/brand,/19182/subcat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677179&ds_s_kwgid=58700001682156536""}",Standard_Crafts
91,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677449&ds_s_kwgid=58700001682166151""}",Standard_Crafts
92,"https://www.overstock.com/Crafts-Sewing/Sewing-Machines/Singer,/brand,/19182/subcat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677257&ds_s_kwgid=58700001682156563""}",Standard_Crafts
93,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677248&ds_s_kwgid=58700001682156560""}",Standard_Crafts
94,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677245&ds_s_kwgid=58700001682156560""}",Standard_Crafts
95,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677209&ds_s_kwgid=58700001682156548""}",Standard_Crafts
96,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677068&ds_s_kwgid=58700001682156503""}",Standard_Crafts
97,https://www.overstock.com/Crafts-Sewing/Cross-Stitch-Needlework/3152/cat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677407&ds_s_kwgid=58700001682166142""}",Standard_Crafts
98,https://www.overstock.com/search?keywords=serger+sewing+machines&,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677527&ds_s_kwgid=58700001682166175""}",Standard_Crafts
99,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677347&ds_s_kwgid=58700001682166130""}",Standard_Crafts
100,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677344&ds_s_kwgid=58700001682166130""}",Standard_Crafts
101,https://www.overstock.com/search?keywords=&additionalKeywords=needlepoint&taxonomy=sto34&sortOption=Top+Sellers&,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677296&ds_s_kwgid=58700001682166121""}",Standard_Crafts
102,https://www.overstock.com/Crafts-Sewing/Cross-Stitch-Needlework/3152/cat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677395&ds_s_kwgid=58700001682166139""}",Standard_Crafts
103,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677440&ds_s_kwgid=58700001682166151""}",Standard_Crafts
104,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?TID=COOP-86800-GPS0502-20170501-45","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700018424441879&ds_s_kwgid=58700001682166193""}",Standard_Crafts
105,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?TID=COOP-86800-GPS0502-20170501-45","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700018424441873&ds_s_kwgid=58700001682166193""}",Standard_Crafts
106,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?TID=COOP-86800-GPS0502-20170501-45","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700018424441876&ds_s_kwgid=58700001682166193""}",Standard_Crafts
107,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?TID=COOP-86800-GPS0502-20170501-45","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677587&ds_s_kwgid=58700001682166193""}",Standard_Crafts
108,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677428&ds_s_kwgid=58700001682166148""}",Standard_Crafts
109,https://www.overstock.com/search?keywords=paint+by+numbers+kit&,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677035&ds_s_kwgid=58700001682156491""}",Standard_Crafts
110,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677497&ds_s_kwgid=58700001682166166""}",Standard_Crafts
111,https://www.overstock.com/Crafts-Sewing/Sewing-Machines/19182/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677092&ds_s_kwgid=58700001682156512""}",Standard_Crafts
112,https://www.overstock.com/Crafts-Sewing/Card-Making/3127/cat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677086&ds_s_kwgid=58700001682156509""}",Standard_Crafts
113,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677461&ds_s_kwgid=58700001682166157""}",Standard_Crafts
114,https://www.overstock.com/Crafts-Sewing/Sewing-Machines/19182/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677059&ds_s_kwgid=58700001682156500""}",Standard_Crafts
115,https://www.overstock.com/Crafts-Sewing/Cross-Stitch-Needlework/3152/cat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677107&ds_s_kwgid=58700001682156515""}",Standard_Crafts
116,https://www.overstock.com/Crafts-Sewing/Die-Cut-Machines/19136/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677422&ds_s_kwgid=58700001682166145""}",Standard_Crafts
117,https://www.overstock.com/Crafts-Sewing/Dress-Forms/20226/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677500&ds_s_kwgid=58700001682166166""}",Standard_Crafts
118,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677572&ds_s_kwgid=58700001682166190""}",Standard_Crafts
119,"https://www.overstock.com/Crafts-Sewing/Die-Cut-Machines/Cricut,/brand,/19136/subcat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677365&ds_s_kwgid=58700001682166133""}",Standard_Crafts
120,https://www.overstock.com/Crafts-Sewing/Sewing-Machines/19182/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677470&ds_s_kwgid=58700001682166160""}",Standard_Crafts
121,"https://www.overstock.com/Crafts-Sewing/Sewing-Machines/Singer,/brand,/19182/subcat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677620&ds_s_kwgid=58700001682166202""}",Standard_Crafts
122,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Silhouette,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677554&ds_s_kwgid=58700001682166184""}",Standard_Crafts
123,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Sizzix,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677269&ds_s_kwgid=58700001682156566""}",Standard_Crafts
124,https://www.overstock.com/Crafts-Sewing/Die-Cut-Machines/19136/subcat.html?,"{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677416&ds_s_kwgid=58700001682166145""}",Standard_Crafts
125,"https://www.overstock.com/Crafts-Sewing/Die-Cutting/Sizzix,/brand,/3128/cat.html?","{""cidmapping"":""136140"",""dssagcrid"":""lid=43700013357677263&ds_s_kwgid=58700001682156566""}",Standard_Crafts
