,FinalURL,CustomParameter,Identifier,Results
12879,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008222823773&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5906
12880,https://www.overstock.com/search?keywords=elizabeth+taylor&taxonomy=sto8&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008222826137&ds_s_kwgid=58700000724660802""}",Standard_Health & Beauty,45
12881,https://www.overstock.com/search?keywords=ralph+lauren&taxonomy=sto8&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008222842238&ds_s_kwgid=58700000727137408""}",Standard_Health & Beauty,109
12882,https://www.overstock.com/search?keywords=mirrors&taxonomy=dep210&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008222818115&ds_s_kwgid=58700000724659347""}",Standard_Health & Beauty,5
12883,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008218953916&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12884,https://www.overstock.com/Health-Beauty/Perfumes-Fragrances/3467/cat.html?,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215174476&ds_s_kwgid=58700000725336995""}",Standard_Health & Beauty,10818
12885,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215172562&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12886,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?sort=Top+Sellers&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215157595&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5920
12887,https://www.overstock.com/Health-Beauty/Womens-Fragrances/21088/subcat.html?,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215141470&ds_s_kwgid=58700000725336989""}",Standard_Health & Beauty,5906
12888,https://www.overstock.com/Health-Beauty/Perfumes-Fragrances/3467/cat.html?,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215175955&ds_s_kwgid=58700000725336995""}",Standard_Health & Beauty,10818
12889,https://www.overstock.com/search?SearchType=K&keywords=HAIR+DRYERS&fp=f&,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008215169589&ds_s_kwgid=58700000724660271""}",Standard_Health & Beauty,143
12890,https://www.overstock.com/Health-Beauty/Perfumes-Fragrances/3467/cat.html?,"{""cidmapping"":""128610"",""dssagcrid"":""lid=43700008222826071&ds_s_kwgid=58700000724660301""}",Standard_Health & Beauty,10818
